trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
687,False,"{'a': 0.5, 'e': 0.6565000000000378}",30,0,-83.23295370716338,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
688,False,"{'a': 0.5, 'e': 0.6560000000000379}",30,0,-105.04373157877299,"{0: 22, 1: 4, 2: 1, 3: 1, 4: 2}",0
689,False,"{'a': 0.5, 'e': 0.6555000000000379}",25,17,2.6499221106076694,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.655000000000038}",25,8,-64.21218290592215,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
691,False,"{'a': 0.5, 'e': 0.654500000000038}",30,21,-2.341768158453486,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.6540000000000381}",35,1,-54.5002885928517,"{0: 29, 1: 3, 2: 0, 3: 0, 4: 2}",1
693,False,"{'a': 0.5, 'e': 0.6535000000000382}",20,6,-13.000036302330207,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.6530000000000382}",30,3,-48.76795558381195,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1
695,False,"{'a': 0.5, 'e': 0.6525000000000383}",25,0,-153.8259833252755,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 4}",0
696,False,"{'a': 0.5, 'e': 0.6520000000000383}",30,5,-152.87994890380173,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",1
697,False,"{'a': 0.5, 'e': 0.6515000000000384}",20,8,-7.933360737872695,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.6510000000000384}",20,10,-52.4888383002168,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
699,False,"{'a': 0.5, 'e': 0.6505000000000385}",20,10,-49.51831271893098,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
700,False,"{'a': 0.5, 'e': 0.6500000000000385}",20,0,-57.27857166616542,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
701,False,"{'a': 0.5, 'e': 0.6495000000000386}",25,2,-17.44297415034091,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.6490000000000387}",25,14,-61.778671414937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
703,False,"{'a': 0.5, 'e': 0.6485000000000387}",20,5,-12.125227580640589,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.6480000000000388}",25,0,-78.44674375642309,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
705,False,"{'a': 0.5, 'e': 0.6475000000000388}",20,0,-5.550426304939794,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
706,False,"{'a': 0.5, 'e': 0.6470000000000389}",20,0,-19.742835411818504,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.6465000000000389}",20,10,-63.70576266274531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
708,False,"{'a': 0.5, 'e': 0.646000000000039}",25,14,-6.8011763892409185,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.645500000000039}",20,0,-88.37845661385322,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
710,False,"{'a': 0.5, 'e': 0.6450000000000391}",20,7,-16.26103017996227,"{0: 8, 1: 5, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.6445000000000392}",30,12,-45.90773237825018,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
712,False,"{'a': 0.5, 'e': 0.6440000000000392}",20,0,-23.16136989712821,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
713,False,"{'a': 0.5, 'e': 0.6435000000000393}",25,10,-73.38777580739715,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
714,False,"{'a': 0.5, 'e': 0.6430000000000393}",20,0,-73.87808281672393,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
715,False,"{'a': 0.5, 'e': 0.6425000000000394}",20,0,-85.5710474788868,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
716,False,"{'a': 0.5, 'e': 0.6420000000000394}",20,0,-25.32708550944987,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
717,False,"{'a': 0.5, 'e': 0.6415000000000395}",20,0,-78.47886774705144,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
718,False,"{'a': 0.5, 'e': 0.6410000000000395}",25,0,-10.075521129192538,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
719,False,"{'a': 0.5, 'e': 0.6405000000000396}",20,0,-124.61608091529985,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
720,False,"{'a': 0.5, 'e': 0.6400000000000396}",20,7,-59.86803527162582,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
721,False,"{'a': 0.5, 'e': 0.6395000000000397}",20,0,-59.84098109014772,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
722,False,"{'a': 0.5, 'e': 0.6390000000000398}",20,7,-15.702726798667054,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.6385000000000398}",25,6,-92.07761486508691,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 2}",1
724,False,"{'a': 0.5, 'e': 0.6380000000000399}",30,7,-40.91911836367882,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
725,False,"{'a': 0.5, 'e': 0.6375000000000399}",20,8,10.358434423327097,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.63700000000004}",25,2,-49.07227992907047,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
727,False,"{'a': 0.5, 'e': 0.63650000000004}",25,4,-44.82867122351289,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
728,False,"{'a': 0.5, 'e': 0.6360000000000401}",20,8,-21.582364716271957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
729,False,"{'a': 0.5, 'e': 0.6355000000000401}",30,0,-60.246915958158986,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
730,False,"{'a': 0.5, 'e': 0.6350000000000402}",25,0,-4.9171833479142935,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.5, 'e': 0.6345000000000403}",25,0,-71.7683929687511,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
732,False,"{'a': 0.5, 'e': 0.6340000000000403}",20,4,7.452751529386923,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.6335000000000404}",20,7,-48.16790517662295,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
734,False,"{'a': 0.5, 'e': 0.6330000000000404}",20,5,-2.625284586352518,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.6325000000000405}",20,0,-51.52790707298397,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.6320000000000405}",25,0,-76.50714703501335,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
737,False,"{'a': 0.5, 'e': 0.6315000000000406}",25,12,-53.22211715015488,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
738,False,"{'a': 0.5, 'e': 0.6310000000000406}",25,0,-78.58015546339026,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",1
739,False,"{'a': 0.5, 'e': 0.6305000000000407}",30,0,-120.3958968517096,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 3}",0
740,False,"{'a': 0.5, 'e': 0.6300000000000407}",35,18,-43.841439365236404,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
741,False,"{'a': 0.5, 'e': 0.6295000000000408}",25,6,-136.3251687630911,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 3}",1
742,False,"{'a': 0.5, 'e': 0.6290000000000409}",25,4,-0.030989774148312055,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.6285000000000409}",20,0,-30.629163784118656,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
744,False,"{'a': 0.5, 'e': 0.628000000000041}",25,0,-80.02921926594888,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.627500000000041}",25,12,-0.12269296777838123,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.6270000000000411}",25,13,-20.860987839186542,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.6265000000000411}",25,0,-78.08427030646232,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
748,False,"{'a': 0.5, 'e': 0.6260000000000412}",20,1,-20.710975473786107,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
749,False,"{'a': 0.5, 'e': 0.6255000000000412}",25,0,-82.35884716425889,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
750,False,"{'a': 0.5, 'e': 0.6250000000000413}",25,6,-77.8940901377186,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 2}",1
751,False,"{'a': 0.5, 'e': 0.6245000000000414}",20,0,-19.913974709876697,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
752,False,"{'a': 0.5, 'e': 0.6240000000000414}",20,0,-77.88824294492822,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
753,False,"{'a': 0.5, 'e': 0.6235000000000415}",20,4,16.017163627372028,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.6230000000000415}",25,0,-43.458451598714305,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
755,False,"{'a': 0.5, 'e': 0.6225000000000416}",20,12,0.010251342134149244,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.6220000000000416}",30,12,-48.55711278269067,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
757,False,"{'a': 0.5, 'e': 0.6215000000000417}",20,16,7.014594431633553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.6210000000000417}",25,0,-15.82926980983044,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
759,False,"{'a': 0.5, 'e': 0.6205000000000418}",20,0,-38.30560267609391,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
760,False,"{'a': 0.5, 'e': 0.6200000000000419}",25,5,19.704687819120544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.6195000000000419}",20,14,-13.741845293031904,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.619000000000042}",20,0,-47.0547524882028,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
763,False,"{'a': 0.5, 'e': 0.618500000000042}",20,12,-4.875192328016637,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.6180000000000421}",20,0,-38.50157006854912,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
765,False,"{'a': 0.5, 'e': 0.6175000000000421}",20,13,9.538452396320867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.6170000000000422}",30,4,-68.52370597865867,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1
767,False,"{'a': 0.5, 'e': 0.6165000000000422}",20,13,2.2249747849331967,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.6160000000000423}",20,0,-56.605323790250964,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
769,False,"{'a': 0.5, 'e': 0.6155000000000423}",25,0,-42.38925779256505,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
770,False,"{'a': 0.5, 'e': 0.6150000000000424}",20,11,5.195951093853049,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.6145000000000425}",20,0,-65.1039227801954,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.6140000000000425}",25,0,-62.223545031634345,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
773,False,"{'a': 0.5, 'e': 0.6135000000000426}",25,0,-98.16744564447772,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
774,False,"{'a': 0.5, 'e': 0.6130000000000426}",20,0,-82.28476968747874,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
775,False,"{'a': 0.5, 'e': 0.6125000000000427}",25,5,17.883269672508835,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.6120000000000427}",20,0,-4.501951437825149,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 0.6115000000000428}",30,16,-51.877428212214156,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
778,False,"{'a': 0.5, 'e': 0.6110000000000428}",20,8,1.0910363435054267,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.6105000000000429}",30,0,-53.14478234949707,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
780,False,"{'a': 0.5, 'e': 0.610000000000043}",20,3,15.292132005847268,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.609500000000043}",20,0,-56.884119388100785,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
782,False,"{'a': 0.5, 'e': 0.6090000000000431}",20,3,-95.05718946181403,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
783,False,"{'a': 0.5, 'e': 0.6085000000000431}",25,0,-66.65700897996142,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
784,False,"{'a': 0.5, 'e': 0.6080000000000432}",20,0,-57.56578804328953,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
785,False,"{'a': 0.5, 'e': 0.6075000000000432}",20,0,-122.8404943383577,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
786,False,"{'a': 0.5, 'e': 0.6070000000000433}",25,0,-74.06780328024179,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
787,False,"{'a': 0.5, 'e': 0.6065000000000433}",20,0,-57.58833580699741,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.6060000000000434}",20,14,-22.625403561130653,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.6055000000000434}",20,16,7.762396343938892,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.6050000000000435}",25,0,-122.36142769903199,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
791,False,"{'a': 0.5, 'e': 0.6045000000000436}",25,14,-19.78203109114416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
792,False,"{'a': 0.5, 'e': 0.6040000000000436}",25,18,-5.290769514305875,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.6035000000000437}",35,24,-1.8176030092587563,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.6030000000000437}",25,8,-75.71145939188541,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
795,False,"{'a': 0.5, 'e': 0.6025000000000438}",30,3,-90.76002815614238,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 1}",1
796,False,"{'a': 0.5, 'e': 0.6020000000000438}",25,17,4.009969535766605,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.6015000000000439}",20,11,5.006353116273557,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.6010000000000439}",30,18,10.216266416294287,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.600500000000044}",25,0,-54.336237105905255,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
800,False,"{'a': 0.5, 'e': 0.600000000000044}",20,0,-68.11071686415316,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
801,False,"{'a': 0.5, 'e': 0.5995000000000441}",20,0,-55.69284676139466,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
802,False,"{'a': 0.5, 'e': 0.5990000000000442}",20,0,-144.36829388104871,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
803,False,"{'a': 0.5, 'e': 0.5985000000000442}",20,9,-46.30173972405122,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.5980000000000443}",20,7,-60.81598266397205,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
805,False,"{'a': 0.5, 'e': 0.5975000000000443}",25,0,-124.66038460564904,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
806,False,"{'a': 0.5, 'e': 0.5970000000000444}",20,0,8.15943148635003,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
807,False,"{'a': 0.5, 'e': 0.5965000000000444}",20,0,-35.01850454791239,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
808,False,"{'a': 0.5, 'e': 0.5960000000000445}",25,0,-98.71509854090458,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
809,False,"{'a': 0.5, 'e': 0.5955000000000445}",20,0,-46.936195805427054,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.5950000000000446}",20,0,-78.62812921135357,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
811,False,"{'a': 0.5, 'e': 0.5945000000000447}",25,0,-97.17632029507556,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
812,False,"{'a': 0.5, 'e': 0.5940000000000447}",25,9,-51.79051906792856,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
813,False,"{'a': 0.5, 'e': 0.5935000000000448}",20,3,-74.56821710786879,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 1}",1
814,False,"{'a': 0.5, 'e': 0.5930000000000448}",20,0,-107.67831700691937,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
815,False,"{'a': 0.5, 'e': 0.5925000000000449}",20,4,-64.7879540753721,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
816,False,"{'a': 0.5, 'e': 0.5920000000000449}",20,5,-2.3073691822693645,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.591500000000045}",25,19,-1.3973428521644164,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.591000000000045}",20,14,11.01203717737281,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.5905000000000451}",20,2,-25.814207762590073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
820,False,"{'a': 0.5, 'e': 0.5900000000000452}",25,10,-85.79301362667925,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
821,False,"{'a': 0.5, 'e': 0.5895000000000452}",20,14,12.729251515724773,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.5890000000000453}",20,0,-70.9455659834648,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
823,False,"{'a': 0.5, 'e': 0.5885000000000453}",20,5,-19.40099255050861,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.5880000000000454}",25,16,10.570217363489654,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.5875000000000454}",25,15,5.548006219442907,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.5870000000000455}",20,0,-125.80396641557203,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
827,False,"{'a': 0.5, 'e': 0.5865000000000455}",20,0,-13.40031794436178,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 0.5860000000000456}",25,8,17.632586972705017,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.5855000000000457}",30,5,-51.60150165387424,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
830,False,"{'a': 0.5, 'e': 0.5850000000000457}",20,0,-44.87126587612753,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
831,False,"{'a': 0.5, 'e': 0.5845000000000458}",25,9,-38.29148653732442,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.5840000000000458}",20,1,-42.532717915603065,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
833,False,"{'a': 0.5, 'e': 0.5835000000000459}",20,0,-151.175528229283,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
834,False,"{'a': 0.5, 'e': 0.5830000000000459}",20,12,-12.010671976549133,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.582500000000046}",20,12,1.0304916107805502,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.582000000000046}",30,19,5.544592837911226,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.5815000000000461}",20,10,14.419402270034244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.5810000000000461}",30,0,-80.7384988822593,"{0: 22, 1: 1, 2: 4, 3: 3, 4: 0}",0
839,False,"{'a': 0.5, 'e': 0.5805000000000462}",30,12,-7.201190036167501,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.5800000000000463}",20,14,13.169955426345698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.5795000000000463}",20,0,-27.251386477259086,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 0.5790000000000464}",30,9,-55.091283416572566,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
843,False,"{'a': 0.5, 'e': 0.5785000000000464}",20,1,-58.90071590046322,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
844,False,"{'a': 0.5, 'e': 0.5780000000000465}",20,8,-27.998035729545688,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.5775000000000465}",30,16,11.84299245109581,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.5770000000000466}",30,16,-24.979061564418394,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
847,False,"{'a': 0.5, 'e': 0.5765000000000466}",30,0,-23.814010685766267,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
848,False,"{'a': 0.5, 'e': 0.5760000000000467}",30,0,-110.9949073153098,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
849,False,"{'a': 0.5, 'e': 0.5755000000000468}",20,0,-22.54713569687058,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
850,False,"{'a': 0.5, 'e': 0.5750000000000468}",20,8,4.9756820878205446,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.5745000000000469}",30,0,-153.1170489193091,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
852,False,"{'a': 0.5, 'e': 0.5740000000000469}",20,0,-116.01218315301162,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
853,False,"{'a': 0.5, 'e': 0.573500000000047}",20,14,6.261289897803467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.573000000000047}",20,7,-27.742296135516757,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.5725000000000471}",20,0,-113.08892948347862,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
856,False,"{'a': 0.5, 'e': 0.5720000000000471}",20,0,11.730773328717722,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
857,False,"{'a': 0.5, 'e': 0.5715000000000472}",20,0,-26.26616764715601,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
858,False,"{'a': 0.5, 'e': 0.5710000000000472}",25,0,-39.50143139827272,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
859,False,"{'a': 0.5, 'e': 0.5705000000000473}",25,0,-27.443862151320104,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.5700000000000474}",20,0,-1.152565655652546,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
861,False,"{'a': 0.5, 'e': 0.5695000000000474}",20,10,19.30023171766067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.5690000000000475}",25,2,13.178481531416061,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.5685000000000475}",20,4,-28.43606269826388,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.5680000000000476}",30,12,13.77077000744238,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.5675000000000476}",30,13,-47.73321590094636,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.5, 'e': 0.5670000000000477}",25,11,-43.38595587625029,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
867,False,"{'a': 0.5, 'e': 0.5665000000000477}",20,12,4.993023314867932,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.5660000000000478}",25,0,-29.425207311204336,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
869,False,"{'a': 0.5, 'e': 0.5655000000000479}",20,0,-23.898059795386413,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
870,False,"{'a': 0.5, 'e': 0.5650000000000479}",20,0,-16.685517333767656,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
